"","ativo","base","id","Model","Mean.Hits","Var.Hits"
"601","31 - N500 - final","train",13,"trigGARCH",0.0502819319319319,5.10960154873697e-05
"602","31 - N500 - final","train",14,"trvGARCH",0.0506533533533534,3.11167409829485e-05
"603","31 - N500 - final","valid",1,"Adaptive",0.0524026869158878,1.58262599272846e-06
"604","31 - N500 - final","valid",2,"symmetricAbs",0.0371558411214953,1.97938023603498e-05
"605","31 - N500 - final","valid",3,"IndirectGARCH",0.0265629672897196,3.09814091688763e-05
"606","31 - N500 - final","valid",4,"standardGARCHmu",0.0275221962616822,4.87113469401016e-05
"607","31 - N500 - final","valid",5,"linearGARCH",0.0371565420560748,1.9795622151769e-05
"608","31 - N500 - final","valid",6,"linearGARCHmu",0.0210148364485981,3.49261407084238e-05
"609","31 - N500 - final","valid",7,"GJRGARCH",0.0359956775700935,1.68671807419174e-05
"610","31 - N500 - final","valid",8,"GJRGARCHmu",0.0291955607476636,5.75869962074343e-05
"611","31 - N500 - final","valid",9,"linearTGARCH",0.0405241822429907,2.63351352333311e-05
"612","31 - N500 - final","valid",10,"linearTGARCHmu",0.0694919392523364,0.00013245976667984
"613","31 - N500 - final","valid",11,"TCAV",0.0402952102803738,2.52249013951406e-05
"614","31 - N500 - final","valid",12,"rangeValue",0.0415797897196262,3.97525934869697e-05
"615","31 - N500 - final","valid",13,"trigGARCH",0.0477089953271028,4.99573078074214e-05
"616","31 - N500 - final","valid",14,"trvGARCH",0.0462176401869159,2.79528576772871e-05
"617","4 - SMLL - final","train",1,"Adaptive",0.0428384884884885,1.19873088771949e-05
"618","4 - SMLL - final","train",2,"symmetricAbs",0.0522322322322322,6.94904817871553e-05
"619","4 - SMLL - final","train",3,"IndirectGARCH",0.0434811811811812,6.31207209396821e-05
"620","4 - SMLL - final","train",4,"standardGARCHmu",0.0499443943943944,0.000439541648052817
"621","4 - SMLL - final","train",5,"linearGARCH",0.0522292292292292,6.9476897921666e-05
"622","4 - SMLL - final","train",6,"linearGARCHmu",0.0233127127127127,6.97246693118941e-05
"623","4 - SMLL - final","train",7,"GJRGARCH",0.0619153653653654,8.69568439319602e-05
"624","4 - SMLL - final","train",8,"GJRGARCHmu",0.0480749249249249,7.58991133833645e-05
"625","4 - SMLL - final","train",9,"linearTGARCH",0.0522286786786787,6.94801619955595e-05
"626","4 - SMLL - final","train",10,"linearTGARCHmu",0.033591991991992,0.000273576299346458
"627","4 - SMLL - final","train",11,"TCAV",0.0544413913913914,2.59779974278405e-05
"628","4 - SMLL - final","train",12,"rangeValue",0.0509262762762763,8.39837465594824e-05
"629","4 - SMLL - final","train",13,"trigGARCH",0.115301551551552,6.25780325122971e-05
"630","4 - SMLL - final","train",14,"trvGARCH",0.0492836836836837,8.50357760742841e-06
"631","4 - SMLL - final","valid",1,"Adaptive",0.0440653037383178,4.60393468280083e-06
"632","4 - SMLL - final","valid",2,"symmetricAbs",0.0990016355140187,5.58106299288507e-05
"633","4 - SMLL - final","valid",3,"IndirectGARCH",0.0628144859813084,5.15510170336976e-05
"634","4 - SMLL - final","valid",4,"standardGARCHmu",0.0122753504672897,9.89707220365813e-06
"635","4 - SMLL - final","valid",5,"linearGARCH",0.0989998831775701,5.58132015601959e-05
"636","4 - SMLL - final","valid",6,"linearGARCHmu",0.0100435747663551,6.86152754559559e-06
"637","4 - SMLL - final","valid",7,"GJRGARCH",0.101697429906542,2.0423295671013e-05
"638","4 - SMLL - final","valid",8,"GJRGARCHmu",0.0746903037383178,6.41901296971553e-05
"639","4 - SMLL - final","valid",9,"linearTGARCH",0.0990014018691589,5.58070783079666e-05
"640","4 - SMLL - final","valid",10,"linearTGARCHmu",0.00412651869158878,3.45201080951189e-06
"641","4 - SMLL - final","valid",11,"TCAV",0.0688099299065421,4.10186199038873e-05
"642","4 - SMLL - final","valid",12,"rangeValue",0.0213346962616822,2.25810563976495e-05
"643","4 - SMLL - final","valid",13,"trigGARCH",0.0903575934579439,6.49522930041288e-05
"644","4 - SMLL - final","valid",14,"trvGARCH",0.0479116822429907,1.61305164780008e-05
"645","5 - MXX - final","train",1,"Adaptive",0.0529050550550551,1.07371354431327e-06
"646","5 - MXX - final","train",2,"symmetricAbs",0.0509590590590591,2.23562819158915e-05
"647","5 - MXX - final","train",3,"IndirectGARCH",0.0189223723723724,6.46871271055918e-06
"648","5 - MXX - final","train",4,"standardGARCHmu",0.0493404404404404,5.85856923048185e-05
"649","5 - MXX - final","train",5,"linearGARCH",0.05079004004004,2.21489686644354e-05
"650","5 - MXX - final","train",6,"linearGARCHmu",0.0559244744744745,5.99035373266471e-05
"651","5 - MXX - final","train",7,"GJRGARCH",0.0541146646646647,1.25809566913979e-05
"652","5 - MXX - final","train",8,"GJRGARCHmu",0.0395464964964965,2.80675986254514e-05
"653","5 - MXX - final","train",9,"linearTGARCH",0.050987037037037,2.23671994266328e-05
"654","5 - MXX - final","train",10,"linearTGARCHmu",0.0255047047047047,2.2560994968049e-05
"655","5 - MXX - final","train",11,"TCAV",0.0674501501501502,2.93606179705422e-05
"656","5 - MXX - final","train",12,"rangeValue",0.0509118618618619,4.42244595030082e-05
"657","5 - MXX - final","train",13,"trigGARCH",0.0560863363363363,1.58745742796862e-05
"658","5 - MXX - final","train",14,"trvGARCH",0.0509735235235235,1.9956615616586e-05
"659","5 - MXX - final","valid",1,"Adaptive",0.0525971962616822,1.4684374118251e-06
"660","5 - MXX - final","valid",2,"symmetricAbs",0.0252795560747664,1.20179801611252e-05
"661","5 - MXX - final","valid",3,"IndirectGARCH",0.00539415887850467,2.97085527464476e-06
"662","5 - MXX - final","valid",4,"standardGARCHmu",0.00822348130841121,4.86412341370798e-06
"663","5 - MXX - final","valid",5,"linearGARCH",0.0252795560747664,1.20179801611252e-05
"664","5 - MXX - final","valid",6,"linearGARCHmu",0.0101540887850467,7.42683964286525e-06
"665","5 - MXX - final","valid",7,"GJRGARCH",0.0367139018691589,1.20239727125921e-05
"666","5 - MXX - final","valid",8,"GJRGARCHmu",0.00824766355140187,4.45925065876133e-06
"667","5 - MXX - final","valid",9,"linearTGARCH",0.0252797897196262,1.20177675454516e-05
"668","5 - MXX - final","valid",10,"linearTGARCHmu",0.00189859813084112,1.06447746008281e-06
"669","5 - MXX - final","valid",11,"TCAV",0.0207669392523364,9.16106248096942e-06
"670","5 - MXX - final","valid",12,"rangeValue",0.0284292056074766,3.02436879964865e-05
"671","5 - MXX - final","valid",13,"trigGARCH",0.0539188084112149,1.86987127614841e-05
"672","5 - MXX - final","valid",14,"trvGARCH",0.0393204439252336,2.48454179082607e-05
"673","6 - INMX - final","train",1,"Adaptive",0.0526597097097097,1.01533511348357e-06
"674","6 - INMX - final","train",2,"symmetricAbs",0.0507726226226226,2.36532992259087e-05
"675","6 - INMX - final","train",3,"IndirectGARCH",0.0705604604604605,0.000140277036109646
"676","6 - INMX - final","train",4,"standardGARCHmu",0.0498429429429429,6.52919683246169e-05
"677","6 - INMX - final","train",5,"linearGARCH",0.0505906906906907,2.35144658994294e-05
"678","6 - INMX - final","train",6,"linearGARCHmu",0.0615708208208208,6.95528458382706e-05
"679","6 - INMX - final","train",7,"GJRGARCH",0.0530767267267267,1.24516543873263e-05
"680","6 - INMX - final","train",8,"GJRGARCHmu",0.0454029029029029,4.51313194780307e-05
"681","6 - INMX - final","train",9,"linearTGARCH",0.0507865865865866,2.36612700330269e-05
"682","6 - INMX - final","train",10,"linearTGARCHmu",0.0380874374374374,4.59548133392987e-05
"683","6 - INMX - final","train",11,"TCAV",0.0519717717717718,1.97343809739562e-05
"684","6 - INMX - final","train",12,"rangeValue",0.0508461961961962,3.77089878657635e-05
"685","6 - INMX - final","train",13,"trigGARCH",0.0837188188188188,2.44874611269312e-05
"686","6 - INMX - final","train",14,"trvGARCH",0.0522103603603604,2.89419829269516e-05
"687","6 - INMX - final","valid",1,"Adaptive",0.053298714953271,2.58759978423757e-06
"688","6 - INMX - final","valid",2,"symmetricAbs",0.0263581775700935,1.17033915888776e-05
"689","6 - INMX - final","valid",3,"IndirectGARCH",0.00817943925233645,6.52861902627709e-06
"690","6 - INMX - final","valid",4,"standardGARCHmu",0.0099606308411215,5.6561806809567e-06
"691","6 - INMX - final","valid",5,"linearGARCH",0.0263581775700935,1.17033915888776e-05
"692","6 - INMX - final","valid",6,"linearGARCHmu",0.0120817757009346,7.93082125028377e-06
"693","6 - INMX - final","valid",7,"GJRGARCH",0.0377261682242991,1.1333222186406e-05
"694","6 - INMX - final","valid",8,"GJRGARCHmu",0.00995969626168224,5.65337070329168e-06
"695","6 - INMX - final","valid",9,"linearTGARCH",0.0263606308411215,1.17026854225549e-05
"696","6 - INMX - final","valid",10,"linearTGARCHmu",0.00475560747663551,3.26579552961863e-06
"697","6 - INMX - final","valid",11,"TCAV",0.0220267523364486,8.00051920976824e-06
"698","6 - INMX - final","valid",12,"rangeValue",0.0384707943925234,3.4369917426144e-05
"699","6 - INMX - final","valid",13,"trigGARCH",0.0814471962616822,5.4402539386382e-05
"700","6 - INMX - final","valid",14,"trvGARCH",0.0415507009345794,4.19690143264918e-05
"701","7 - MERV - final","train",1,"Adaptive",0.0526122622622623,1.67000104212522e-06
"702","7 - MERV - final","train",2,"symmetricAbs",0.0508134634634635,2.13756990938028e-05
"703","7 - MERV - final","train",3,"IndirectGARCH",0.045128028028028,1.63164008321328e-05
"704","7 - MERV - final","train",4,"standardGARCHmu",0.0461646146146146,4.30047824207312e-05
"705","7 - MERV - final","train",5,"linearGARCH",0.0509734734734735,2.12694818370208e-05
"706","7 - MERV - final","train",6,"linearGARCHmu",0.0389463463463463,2.77518153868599e-05
"707","7 - MERV - final","train",7,"GJRGARCH",0.052127977977978,1.74379734093253e-05
"708","7 - MERV - final","train",8,"GJRGARCHmu",0.0514498498498498,3.04147473095177e-05
"709","7 - MERV - final","train",9,"linearTGARCH",0.0506294294294294,2.05860009457966e-05
"710","7 - MERV - final","train",10,"linearTGARCHmu",0.0628679179179179,4.51671865829547e-05
"711","7 - MERV - final","train",11,"TCAV",0.0528732732732733,2.21764008794087e-05
"712","7 - MERV - final","train",12,"rangeValue",0.0499751251251251,4.43110322218051e-05
"713","7 - MERV - final","train",13,"trigGARCH",0.172700850850851,3.85745551020623e-05
"714","7 - MERV - final","train",14,"trvGARCH",0.0501213213213213,3.30058973324764e-05
"715","7 - MERV - final","valid",1,"Adaptive",0.0516669392523364,8.90630335321148e-07
"716","7 - MERV - final","valid",2,"symmetricAbs",0.0472169392523364,2.97350400374205e-05
"717","7 - MERV - final","valid",3,"IndirectGARCH",0.0444478971962617,3.31163015619108e-05
"718","7 - MERV - final","valid",4,"standardGARCHmu",0.0448697429906542,5.41708286930991e-05
"719","7 - MERV - final","valid",5,"linearGARCH",0.0472169392523364,2.97350400374205e-05
"720","7 - MERV - final","valid",6,"linearGARCHmu",0.0315122663551402,2.38860929312031e-05
"721","7 - MERV - final","valid",7,"GJRGARCH",0.0549286214953271,1.96704890234532e-05
"722","7 - MERV - final","valid",8,"GJRGARCHmu",0.0535098130841122,4.55554478875511e-05
"723","7 - MERV - final","valid",9,"linearTGARCH",0.0472158878504673,2.97376350106252e-05
"724","7 - MERV - final","valid",10,"linearTGARCHmu",0.0610797897196262,6.09378463467827e-05
"725","7 - MERV - final","valid",11,"TCAV",0.048746261682243,2.15694639058828e-05
"726","7 - MERV - final","valid",12,"rangeValue",0.0235182242990654,2.96448186047376e-05
"727","7 - MERV - final","valid",13,"trigGARCH",0.164176635514019,7.01777247317749e-05
"728","7 - MERV - final","valid",14,"trvGARCH",0.0269657710280374,3.09195151846991e-05
"729","8 - IBG - final","train",1,"Adaptive",0.0757933433433433,0.000148401459977086
"730","8 - IBG - final","train",2,"symmetricAbs",0.052934984984985,2.49258021711386e-05
"731","8 - IBG - final","train",3,"IndirectGARCH",0.0514802802802803,1.9864504663927e-05
"732","8 - IBG - final","train",4,"standardGARCHmu",0.0359765765765766,1.54179445359403e-05
"733","8 - IBG - final","train",5,"linearGARCH",0.0529267767767768,2.45600213453419e-05
"734","8 - IBG - final","train",6,"linearGARCHmu",0.106486036036036,0.000175358597745575
"735","8 - IBG - final","train",7,"GJRGARCH",0.0523859359359359,3.09104416005851e-05
"736","8 - IBG - final","train",8,"GJRGARCHmu",0.051824974974975,3.55435977385968e-05
"737","8 - IBG - final","train",9,"linearTGARCH",0.0527945945945946,2.49517667192994e-05
"738","8 - IBG - final","train",10,"linearTGARCHmu",0.0460806306306306,7.26913379877381e-05
"739","8 - IBG - final","train",11,"TCAV",0.0612880880880881,2.73594141734737e-05
"740","8 - IBG - final","train",12,"rangeValue",0.0505368868868869,4.56182725205874e-05
"741","8 - IBG - final","train",13,"trigGARCH",0.173842842842843,3.52906790941145e-05
"742","8 - IBG - final","train",14,"trvGARCH",0.0528232232232232,1.94963735708321e-05
"743","8 - IBG - final","valid",1,"Adaptive",0.0635172897196262,2.7615340737813e-05
"744","8 - IBG - final","valid",2,"symmetricAbs",0.0536632009345794,4.08918192795472e-05
"745","8 - IBG - final","valid",3,"IndirectGARCH",0.0551317757009346,3.48084838821201e-05
"746","8 - IBG - final","valid",4,"standardGARCHmu",0.0359178738317757,3.34191018126544e-05
"747","8 - IBG - final","valid",5,"linearGARCH",0.0545360981308411,4.13234144639872e-05
"748","8 - IBG - final","valid",6,"linearGARCHmu",0.0875820093457944,9.74748021379104e-05
"749","8 - IBG - final","valid",7,"GJRGARCH",0.051072546728972,4.25755274946814e-05
"750","8 - IBG - final","valid",8,"GJRGARCHmu",0.0477125,4.3099657344671e-05
"751","8 - IBG - final","valid",9,"linearTGARCH",0.0536518691588785,4.08770886415907e-05
"752","8 - IBG - final","valid",10,"linearTGARCHmu",0.0355704439252336,3.8014985069138e-05
"753","8 - IBG - final","valid",11,"TCAV",0.0467181074766355,3.15353482386363e-05
"754","8 - IBG - final","valid",12,"rangeValue",0.0299088785046729,3.86370509318913e-05
"755","8 - IBG - final","valid",13,"trigGARCH",0.168878271028037,5.75227008782838e-05
"756","8 - IBG - final","valid",14,"trvGARCH",0.0330251168224299,1.69701047462309e-05
"757","9 - ADRIAN - final","train",1,"Adaptive",0.0428104104104104,2.24307185823613e-06
"758","9 - ADRIAN - final","train",2,"symmetricAbs",0.0509448448448448,1.41806954698963e-05
"759","9 - ADRIAN - final","train",3,"IndirectGARCH",0.0388201701701702,1.37287136300327e-05
"760","9 - ADRIAN - final","train",4,"standardGARCHmu",0.0502823823823824,5.7308001974603e-05
"761","9 - ADRIAN - final","train",5,"linearGARCH",0.0509171671671672,1.43755294794887e-05
"762","9 - ADRIAN - final","train",6,"linearGARCHmu",0.0383527527527528,4.69529584237811e-05
"763","9 - ADRIAN - final","train",7,"GJRGARCH",0.0513487987987988,1.10657401359761e-05
"764","9 - ADRIAN - final","train",8,"GJRGARCHmu",0.0492180680680681,6.21660053693382e-05
"765","9 - ADRIAN - final","train",9,"linearTGARCH",0.0507946446446446,1.43449384620717e-05
"766","9 - ADRIAN - final","train",10,"linearTGARCHmu",0.0430461461461461,4.85055847783949e-05
"767","9 - ADRIAN - final","train",11,"TCAV",0.052622022022022,3.45022903825355e-05
"768","9 - ADRIAN - final","train",12,"rangeValue",0.0507493993993994,8.40984244904043e-05
"769","9 - ADRIAN - final","train",13,"trigGARCH",0.367006156156156,0.00139373694510375
"770","9 - ADRIAN - final","train",14,"trvGARCH",0.0489716716716717,5.32447636580275e-05
"771","9 - ADRIAN - final","valid",1,"Adaptive",0.045607476635514,2.91773242411606e-06
"772","9 - ADRIAN - final","valid",2,"symmetricAbs",0.0428532710280374,2.76514085243462e-05
"773","9 - ADRIAN - final","valid",3,"IndirectGARCH",0.0273533878504673,1.86226264899892e-05
"774","9 - ADRIAN - final","valid",4,"standardGARCHmu",0.0315721962616822,4.69386151118773e-05
"775","9 - ADRIAN - final","valid",5,"linearGARCH",0.04285,2.76521095991405e-05
"776","9 - ADRIAN - final","valid",6,"linearGARCHmu",0.0219139018691589,1.70847820183086e-05
"777","9 - ADRIAN - final","valid",7,"GJRGARCH",0.0404379672897196,2.06314026665714e-05
"778","9 - ADRIAN - final","valid",8,"GJRGARCHmu",0.0315721962616822,4.69386151118773e-05
"779","9 - ADRIAN - final","valid",9,"linearTGARCH",0.0424540887850467,2.73623561373774e-05
"780","9 - ADRIAN - final","valid",10,"linearTGARCHmu",0.0231730140186916,1.83412233668456e-05
"781","9 - ADRIAN - final","valid",11,"TCAV",0.0393193925233645,2.19079392675635e-05
"782","9 - ADRIAN - final","valid",12,"rangeValue",0.0372211448598131,3.42407500055125e-05
"783","9 - ADRIAN - final","valid",13,"trigGARCH",0.342345560747664,0.000214518670121919
"784","9 - ADRIAN - final","valid",14,"trvGARCH",0.0418622663551402,3.4043934286355e-05
